FilmId,Title,Rating,Year,Duration,Countries,Genres,ShortDescription,Director,Actors
278522,Хоббит: Нежданное путешествие,8.1,2012,169,"США, Новая Зеландия","приключения, боевик, фэнтези",Бильбо идет в поход с гномами и знакомится с Голлумом. Эпичная экранизация повести Толкина,Питер Джексон,"Мартин Фриман, Иэн Маккеллен, Ричард Армитедж, Джеймс Несбитт, Кен Стотт, Грэм Мактавиш, Дин О’Горман, Эйдан Тёрнер, Стивен Хантер, Сильвестр МакКой, Джед Брофи, Марк Хэдлоу, Джон Коллен, Питер Хэмблтон, Уильям Кирчер, Энди Серкис, Кейт Бланшетт, Хьюго Уивинг, Элайджа Вуд, Иэн Холм, Кристофер Ли, Адам Браун, Бэрри Хамфриз, Джеффри Томас, Майкл Мизрахи, Ли Пейс, Ману Беннетт, Конан Стивенс, Джон Роулз, Стефан Уре, Тимоти Бартлетт, Брэт МакКензи, Киран Шах, Бенедикт Камбербэтч, Гленн Босвелл, Томас Робинс, Руби Асеведо, Кэти Джексон, , , Луис Эшборн Серкис, Руби Эшборн Серкис, Сонни Эшборн Серкис, Фрейзер Андерсон, Марк Аткин, Эрин Бэнкс, , Джаред Блэкистон, Шэйн Болтон, , Розали ван Хорик, Мелани Керрингтон, Брендан Кэйси, Рени Катальдо, Джоан Дейв, Бруно Дюбуа, Соня Форбс-Адам, Бен Френшам, , Стивен Гледхилл, Тим Гордон, Стивен Грэй, , Джэми Харрисон, Зо Хартли, Люк Хокер, , Дэн Хенна, Аллан Генри, , Брайан Хоттер, Питер Джексон, , Роберт Казински, Джоно Кенион, , Дин Ноусли, Джон Ландрет, , Лилли Лэтэм, Тим МакЛахлан, Нэйтан Майстер, Джозеф Мика-Хант, Рави Нарайан, Мэри Несбитт, Пегги Несбитт, Терри Нотари, Клер Олссен, , Джабез Олссен, Шэйн Ранги, Томас Риммер, Миранда Риверз, Таня Роджер, , Бретт Ширин, Эндрю Фицсаймонс, Джеми В.Р. Смит, Мерв Смит, , Джеймс Тревена-Браун, Марк Троттер, Эрик Веспе, Саймон Винсент, , , Джеймс Уэллс, Ричард Уайтсайд"
5273,Шрэк 2,7.8,2004,93,США,"мелодрама, приключения, фэнтези, комедия, мультфильм, семейный",Счастью новобрачных огров мешают Фея-крестная и ее сын. Номинация на «Оскар» и первое появление Кота в сапогах,Конрад Вернон,"Майк Майерс, Эдди Мерфи, Кэмерон Диас, Джули Эндрюс, Антонио Бандерас, Джон Клиз, Руперт Эверетт, Дженнифер Сондерс, Арон Уорнер, Келли Эсбёри, Коуди Кэмерон, Конрад Вернон, Кристофер Найтс, Дэвид П. Смит, Марк Моусли, Келли Куни, Венди Билански, Ларри Кинг, Гийом Аретос, Крис Миллер, , Латифа Оау, Алина Фелан, Эрика Томас, Джоан Риверз, Эндрю Адамсон, Том Амундсен, Стивен Апостолина, Боб Берген, Роджер Бампасс, Митч Картер, Роберт Клотуорти, Дэвид Кауджилл, Дженнифер Дарлинг, Деби Дерриберри, Пол Айдинг, Бриджит Хоффман, Шерри Линн, Дэнни Манн, Дэвид МакЧарен, Микки Макгоун, Эди Мирман, Пол Пейп, Патрик Пинни, Филип Проктор, Жан Рэбсон, Эмма Тейлор-Айшервуд, Брайан Точи, Марсело Туберт, Джим Уорд, Пэтти Вирц"
441,Принцесса Мононоке,8.2,1997,134,Япония,"драма, приключения, фэнтези, мультфильм, аниме",Заколдованный принц и лесная принцесса борются с древним демоном и его рабами. Аниме-блокбастер Хаяо Миадзаки,Хаяо Миядзаки,"Ёдзи Мацуда, Юрико Исида, Цунэхико Камидзё, Юко Танака, Мицуко Мори, Каору Кобаяси, Масахико Нисимура, Акихиро Мива, Хисая Морисигэ, Суми Симамото, Эрико Андо, Ёсиаки Араи, Такако Фудзи, Наоя Фудзимаки, Кота Фукадзава, Дайго Фукунага, Нобуёси Харада, Сигэто Хо, Кэи Иинума, Кихо Иинума, Лесли Исии, Фуми Какута, Юко Касима, Эйдзи Като, Яёи Кадзуки, Кадзуя Кобаяси, Ёсимаса Кондо, Томикадзу Кувабара, Ёсиаки Масуда, Юки Мацуда, Такаси Мацуяма, Сигэнобу Миякэ, Кадзуё Мурата, Акира Нагоя, Кацутоси Нагура, Акио Накамура, Миюки Никайдо, Хироки Оти, Нобухиса Окадзаки, Тэцуо Оми, Рёта Оно, Кимихиро Рэидзэи, Сиро Саито, Акира Сакамото, Синобу Сакасита, Мицуру Сато, Масахико Сэно, Даикити Сугавара, Кадзуэ Сугиура, Тосио Судзуки, Рири Тадзима, Саори Такацуки, Кэндзи Тасиро, Синдзи Токумару, Акихико Тонодзаки, Кэйко Цукамото, Кадзуё Уэкуса, Фумио Укибэ, Синъити Ватанабэ, Тэцу Ватанабэ, Икуко Ямамото, Митико Ямамото, Кину Ёсими, Акико Ёсиока"
102124,Пираты Карибского моря: На краю света,8.0,2007,169,США,"приключения, боевик, фэнтези",Пираты сражаются против короля Англии и морского чудовища. Фантастические приключения с Джонни Деппом,Гор Вербински,"Джонни Депп, Джеффри Раш, Орландо Блум, Кира Найтли, Том Холландер, Билл Найи, Стеллан Скарсгард, Наоми Харрис, Джек Девенпорт, Чоу Юнь-Фат, Джонатан Прайс, Кит Ричардс, Ли Аренберг, Макензи Крук, Кевин МакНэлли, Дэвид Бэйли, Мартин Клебба, Дэвид Скофилд, Лорен Мехер, Дермот Кини, Клайв Эшборн, Уинстон Эллис, Кристофер Адамсон, Энди Беквит, Джонатан Линсли, Гассан Массуд, Хаким Кае-Казим, Доминик Скотт Кэй, Ванесса Бренч, Регги Ли, Маршалл Манеш, Энгус Барнетт, Джиллз Нью, Такайо Фишер, Марчел Юреш, Серхио Кальдерон, Джеймс Ланкастер, Тору Танака мл., Эдвин Хэбакон, Альберт Ли, Тайлер Туйон, Ларри М. Леонг, Грег Эллис, Брендан Белл, Хо-Кван Тсе, Питер Дональд Бадаламенти II, Марк Джозеф, Крис Саймондс, Майкл Саймондс, Умберто Фернандез Тристан, Омид Джалили, Лоуренс Каммингс, Крис М. Оллпорт, Джим Рейкрофт, Роберт Ховенкэмп, Джеффри Алч, Нед Вертимер, Самела А. Бисом, Джессика-Элизабет, Цезар Питерс, Роберт Элмор, Марк Хилдрет, Мэттью Вульф, Джейби Бланк, Рик Мали, Кимо Киоке, Дэвид Прак, Генри Т. Ямада, Джонатан Лимбо, Мик Галлахер, Шиоюн Шин Ли, Нгуен Хюн, Ронни Круз, Томас Исао Моринака, Лидет Виравонг, Ова Саопен, Стюарт Вонг, Марк Верри, Кристофер С. Кэпп, Сэм Бауэр, Грегори Аллен, Стефен Морелл, Джей Бёрд, , Расти ЛонУэти, Чуи Браво, Брайан Бригхэм, Джефф Баллок, Дайан Морган Карпентер, Арнольд Чон, Джейсон Т. Кларк, Стани Коппет, Райан Де Квинтал, Николь Дайонн, Марк Казимир Дайневиц, Жан-Кристоф Феббрари, Брайан Фельдман, Томми Германович мл., Мэттью Харкер, Рэнди Херман, Ганс Хернке, Арт Хсю, Джимми Хсю, Патрик Хьюм, Трей Дадли, Маджед Ибрахим, Карим Имам, , Энтони Дженнингс, Азмит Камински, Джейсон Капраун, Кристофер Джон Карр, Мобин Кхан, Слим Хезри, , Джейсон Ламар, Мишель Ли, Мэттью Бэйли, Джейсон Т. Литтл, , Пол Маршалл, Роэн Мера, Уолтер Медина, , Дэвид Мюнье, Валиант Майкл, Тайси Мидзуно, , Джеймс Нгуйен, Жан-Пьерр Парент, Брайан Паттерсон, Ричард Перез, Роберт Фэрис, Кевин Патрик Смит, , , Шон Росс, Салса, , Крис Сандерс, Роберто Сантана, Дино Сантьяго, Эрик Шэкелфорд, Бэрри Шэй, , Гари Зиверс, Гадан Дип Сингх, Джозеф Сунь, Макс Валентайн, Джеронимо Вела, Натали Виктория, Джером Виллалуз, Майкл Леон Уэр, Джесси Вильде, Джесси Уильямс, Калети Уильямс, Эдриэнн Вонг, Томми Зандали"
470191,Невероятный мир глазами Энцо,8.2,2019,109,США,"драма, мелодрама, комедия, семейный, спорт","Трогательная история пса, который любил скорость, рассказанная им самим. Снято по бестселлеру Гарта Стайна",Саймон Кёртис,"Кевин Костнер, Майло Вентимилья, Аманда Сайфред, Кэти Бейкер, Мартин Донован, Гэри Коул, МакКинли Белчер III, Джеки Миннс, Маркус Хондро, Йен Лэйк, Андрес Джозеф, Дональд Хэн, Петер Чуффа, Мэтт Андерсон, , , Николь Энтони, Кэси Ринк, Райан Кира Армстронг, , Дэн Куинн, Рональд Патрик Томпсон, Брайан Маркинсон, Лео Чианг, Патрик Роккас, Вон Джонсеф, Ал Сапиенца, Эли Габэй, Адам Лолачер, Грэйсон Максвелл Гарнси, Ализа Веллани, Карен Холнесс, Дэвид Льюис, Джудит Макси, Лили Додсворт-Эванс, Паоло Гаспарини, , Джанкарло Физикелла, , , , , Нэйтан Канн, Джанпьеро Коньоли, , Энн Эванс, , Йен Хоуз, , Кристиан Лагассе, , , Михаэль Шумахер, Сэм Уотерстон, "
4996,Общество мертвых поэтов,8.2,1989,128,США,драма,"В элитную школу приходит учитель-вольнодумец. Одна из лучших ролей Робина Уильямса, «Оскар» за сценарий",Питер Уир,"Робин Уильямс, Роберт Шон Леонард, Итан Хоук, Джош Чарльз, Гейл Хэнсен, Дилан Кассман, Аллелон Руджеро, Джеймс Уотерстон, Норман Ллойд, Кертвуд Смит, Карла Белвер, Леон Паунолл, Джордж Мартин, Джо Офьери, Мэтт Кэри, Кевин Куни, Джейн Мур, Лара Флинн Бойл, Колин Ирвинг, Александра Пауэрс, Мелора Уолтерс, Уэлкер Уайт, Стив Мэзиос, Алан Поттингер, Памела Баррелл, Эллисон Хеджес, Кристин Д’Эрколе, Джон Каннингэм, Дебра Муни, Джон Мартин Брэдли, Чарльз Лорд, Курт Лайтнер, Ричард Стайтс, Джеймс Дж. Кристи, Кэтрин Соулз, Хувер Саттон, Джеймс Доннел Куинн, Саймон Майн, Эштон В. Ричардс, Роберт Глисон, Билл Роу, Роберт Дж. Зиглер III, Кит Снайдер, Николас К. Гилхул, Йонас Стиклориус, Крэйг Джонсон, Крис Халл, Джейсон Вуди, Сэм Стеджман, Эндрю Хилл, Серена Эбхардт, Джоэль Фогель, Ньютон Гилкрист, Бэрри Годин, Кейт Кирни-Патч, Джейми Кеннеди, Нэнси Кирк, , , Джеймс Р. Стоддард"
2361,Аладдин,8.2,1992,90,США,"мелодрама, приключения, фэнтези, комедия, мультфильм, семейный, мюзикл","Воришка спасает принцессу из лап коварного колдуна. Невероятные приключения, ставшие классикой анимации",Джон Маскер,"Скотт Венгер, Робин Уильямс, Линда Ларкин, Джонатан Фриман, Фрэнк Уэлкер, Гилберт Готтфрид, Дуглас Сил, Чарльз Адлер, Джек Эйнджел, Кори Бертон, Филип Л. Кларк, Джим Каммингс, Дженнифер Дарлинг, Деби Дерриберри, Брюс Гуч, Джерри Хаузер, Вера Локвуд, Шерри Линн, Микки Макгоун, Патрик Пинни, Филип Проктор, Брюс Адлер, Брэд Кэйн, Турль Рейвенскрофт, Лиа Салонга, Хэл Смит"
963343,Форма голоса,8.2,2016,130,Япония,"драма, мелодрама, мультфильм, аниме",Девочка с проблемами со слухом подвергается травле в школе. Аниме о запоздалом раскаянии и шансе на прощение,Наоко Ямада,"Мию Ирино, Саори Хаями, Аои Юки, Кэнсё Оно, Юки Канэко, Юи Исикава, Мэгуми Хан, Тосиюки Тоёнага, Маю Мацуока, Сатико Кодзима, Хана Такэда, Фуминори Комацу, Икуко Тани, Эрэна Камата, Аяно Хамагути, Рюносукэ Ватануки, Рё Ниситани, Такуя Масумото, Сацуки Юкино, Акико Хирамацу, Сёко Накагава, Коити Ямадэра, Даики Ямасита"
848894,Вторая жизнь Уве,8.1,2015,116,Швеция,"драма, мелодрама, комедия",Сварливый вдовец-придира находит смысл жизни с появлением новых соседей. Добрый фильм по шведскому бестселлеру,Ханнес Холм,"Рольф Лассгор, Бахар Парс, Филип Берг, Ида Энгволь, Тобиас Альмборг, Клас Вильегорд, Катарина Ларссон, Бьорье Люндберг, Штефан Гёдикке, Юхан Видерберг, Анна-Лена Брундин, Нелли Джамарани, Зозан Акгюн, Виктор Богё, Симон Эденрот, Пойан Карими, Майя Рун, Симеон Да Коста Майя, Джессика Олссон, Фредерик Эверс, Ола Хеден, Лассе Карлссон, Анна Гранат, Эмели Стрёмберг, Кристоффер Нурденрут, Симон Рейтнер, Йеркер Фальстрём, Йоханна Карлберг, Йохан Фриберг, Эрик Стольберг, Магнус Сандберг, Карин де Фрумерье, Тим-Кристоффер Гюннарссон, Софи Йаллешпон, Микаэль Инвашон, Мадлен Якобссон, Эдди Валлин"
345,Молчание ягнят,8.3,1990,118,США,"триллер, драма, криминал, детектив, ужасы",Интеллектуал-людоед помогает молодой сотруднице ФБР. Веха в жанре триллера — и гениальная игра Энтони Хопкинса,Джонатан Демме,"Джоди Фостер, Энтони Хопкинс, Брук Смит, Скотт Гленн, Тед Левайн, Энтони Хилд, Кейси Леммонс, Дайан Бэйкер, Чарльз Нэпьер, Роджер Корман, Дэн Батлер, Пол Лэзар, Пэт МакНамара, Трейси Уолтер, Фрэнки Фэйзон, Рон Вотер, Лоуренс А. Бонни, Лоуренс Т. Ренц, Дон Брокетт, Фрэнк Силс мл., Стюарт Рудин, Маша Скоробогатов, Джефри Лэйн, Лейб Ленски, Джордж «Рэд» Шварц, Джим Рош, Джеймс Б. Ховард, Билл Миллер, Чак Эбер, Джин Боркан, Кеннет Атт, Дарла, Аделл Лутс, Обба Бабатунде, Джордж Майкл, Джим Дрэтфилд, Д. Стэнтон Миранда, Ребекка Саксон, Дэнни Дарст, Синтия Эттинджер, Брент Хинкли, Стив Уайатт, Алекс Коулмэн, Дэвид Ерли, Андре Б. Блейк, Билл Дэлзелл, Крис Айзек, Дэниэл фон Барген, Томми Лафит, Джош Бродер, Базз Килман, Гарри Нортап, Лорен Розелли, Ламонт Арнольд, Кейт Кастл, Роберт В. Кастл, Гари Гетцман, Джон Холл, Джон В. Иванонкив, Линетт Дженкинс, Крис МакДжинн, Джейсон Менц, Тед Монте, Джордж А. Ромеро, Эдвард Саксон, Майк Шеффер, Тед Тэлли, Джиггс Уолкер"
